timestamp,class name,accuracy,CV Fold,# of lines,# trained,date time,train time,predict time,total time,
20180204_123031,xilodyne.machinelearning.classifier.GaussianNB,20180204_134451,xilodyne.machinelearning.classifier.GaussianNB,20180204_134523,xilodyne.machinelearning.classifier.GaussianNB,95.65217391304348,0,630,23,0.255,0.141,0.035,0.43100000000000005,
20180204_140726,xilodyne.machinelearning.classifier.GaussianNB,100.0,0,630,23,0.512,0.239,0.071,0.822,
