timestamp,class name,accuracy,CV Fold,# of lines,# trained,date time,train time,predict time,total time,
20180204_140740,xilodyne.machinelearning.classifier.NaiveBayesClassifier,0.0,0,504,23,0.252,0.066,0.068,0.386,
